year,month,country,source_file,text_file,success
2010,1,AU,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-au.txt,Yes
2010,1,BD,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-bd.txt,Yes
2010,1,CA,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-ca.txt,Yes
2010,1,GB,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-gb.txt,Yes
2010,1,GH,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-gh.txt,Yes
2010,1,HK,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-hk.txt,Yes
2010,1,IE,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-ie.txt,Yes
2010,1,IN,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-in.txt,Yes
2010,1,JM,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-jm.txt,Yes
2010,1,KE,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-ke.txt,Yes
2010,1,LK,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-lk.txt,Yes
2010,1,MY,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-my.txt,Yes
2010,1,NG,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-ng.txt,Yes
2010,1,NZ,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-nz.txt,Yes
2010,1,PH,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-ph.txt,Yes
2010,1,PK,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-pk.txt,Yes
2010,1,SG,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-sg.txt,Yes
2010,1,TZ,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-tz.txt,Yes
2010,1,US,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-us.txt,Yes
2010,1,ZA,data\raw\now_sources_pt1.txt,data\raw\text_10-01\10-01-za.txt,Yes
2010,2,AU,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-au.txt,Yes
2010,2,BD,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-bd.txt,Yes
2010,2,CA,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-ca.txt,Yes
2010,2,GB,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-gb.txt,Yes
2010,2,GH,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-gh.txt,Yes
2010,2,HK,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-hk.txt,Yes
2010,2,IE,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-ie.txt,Yes
2010,2,IN,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-in.txt,Yes
2010,2,JM,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-jm.txt,Yes
2010,2,KE,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-ke.txt,Yes
2010,2,LK,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-lk.txt,Yes
2010,2,MY,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-my.txt,Yes
2010,2,NG,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-ng.txt,Yes
2010,2,NZ,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-nz.txt,Yes
2010,2,PH,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-ph.txt,Yes
2010,2,PK,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-pk.txt,Yes
2010,2,SG,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-sg.txt,Yes
2010,2,TZ,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-tz.txt,Yes
2010,2,US,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-us.txt,Yes
2010,2,ZA,data\raw\now_sources_pt1.txt,data\raw\text_10-02\10-02-za.txt,Yes
2010,3,AU,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-au.txt,Yes
2010,3,BD,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-bd.txt,Yes
2010,3,CA,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-ca.txt,Yes
2010,3,GB,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-gb.txt,Yes
2010,3,GH,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-gh.txt,Yes
2010,3,HK,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-hk.txt,Yes
2010,3,IE,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-ie.txt,Yes
2010,3,IN,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-in.txt,Yes
2010,3,JM,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-jm.txt,Yes
2010,3,KE,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-ke.txt,Yes
2010,3,LK,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-lk.txt,Yes
2010,3,MY,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-my.txt,Yes
2010,3,NG,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-ng.txt,Yes
2010,3,NZ,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-nz.txt,Yes
2010,3,PH,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-ph.txt,Yes
2010,3,PK,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-pk.txt,Yes
2010,3,SG,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-sg.txt,Yes
2010,3,TZ,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-tz.txt,Yes
2010,3,US,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-us.txt,Yes
2010,3,ZA,data\raw\now_sources_pt1.txt,data\raw\text_10-03\10-03-za.txt,Yes
2010,4,AU,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-au.txt,Yes
2010,4,BD,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-bd.txt,Yes
2010,4,CA,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-ca.txt,Yes
2010,4,GB,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-gb.txt,Yes
2010,4,GH,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-gh.txt,Yes
2010,4,HK,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-hk.txt,Yes
2010,4,IE,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-ie.txt,Yes
2010,4,IN,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-in.txt,Yes
2010,4,JM,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-jm.txt,Yes
2010,4,KE,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-ke.txt,Yes
2010,4,LK,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-lk.txt,Yes
2010,4,MY,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-my.txt,Yes
2010,4,NG,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-ng.txt,Yes
2010,4,NZ,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-nz.txt,Yes
2010,4,PH,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-ph.txt,Yes
2010,4,PK,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-pk.txt,Yes
2010,4,SG,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-sg.txt,Yes
2010,4,US,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-us.txt,Yes
2010,4,ZA,data\raw\now_sources_pt1.txt,data\raw\text_10-04\10-04-za.txt,Yes
2010,5,AU,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-au.txt,Yes
2010,5,BD,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-bd.txt,Yes
2010,5,CA,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-ca.txt,Yes
2010,5,GB,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-gb.txt,Yes
2010,5,GH,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-gh.txt,Yes
2010,5,HK,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-hk.txt,Yes
2010,5,IE,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-ie.txt,Yes
2010,5,IN,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-in.txt,Yes
2010,5,JM,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-jm.txt,Yes
2010,5,KE,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-ke.txt,Yes
2010,5,LK,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-lk.txt,Yes
2010,5,MY,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-my.txt,Yes
2010,5,NG,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-ng.txt,Yes
2010,5,NZ,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-nz.txt,Yes
2010,5,PH,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-ph.txt,Yes
2010,5,PK,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-pk.txt,Yes
2010,5,SG,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-sg.txt,Yes
2010,5,TZ,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-tz.txt,Yes
2010,5,US,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-us.txt,Yes
2010,5,ZA,data\raw\now_sources_pt1.txt,data\raw\text_10-05\10-05-za.txt,Yes
2010,6,AU,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-au.txt,Yes
2010,6,BD,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-bd.txt,Yes
2010,6,CA,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-ca.txt,Yes
2010,6,GB,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-gb.txt,Yes
2010,6,GH,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-gh.txt,Yes
2010,6,HK,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-hk.txt,Yes
2010,6,IE,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-ie.txt,Yes
2010,6,IN,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-in.txt,Yes
2010,6,JM,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-jm.txt,Yes
2010,6,KE,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-ke.txt,Yes
2010,6,LK,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-lk.txt,Yes
2010,6,MY,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-my.txt,Yes
2010,6,NG,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-ng.txt,Yes
2010,6,NZ,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-nz.txt,Yes
2010,6,PH,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-ph.txt,Yes
2010,6,PK,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-pk.txt,Yes
2010,6,SG,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-sg.txt,Yes
2010,6,TZ,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-tz.txt,Yes
2010,6,US,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-us.txt,Yes
2010,6,ZA,data\raw\now_sources_pt1.txt,data\raw\text_10-06\10-06-za.txt,Yes
2010,7,AU,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-au.txt,Yes
2010,7,BD,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-bd.txt,Yes
2010,7,CA,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-ca.txt,Yes
2010,7,GB,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-gb.txt,Yes
2010,7,GH,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-gh.txt,Yes
2010,7,HK,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-hk.txt,Yes
2010,7,IE,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-ie.txt,Yes
2010,7,IN,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-in.txt,Yes
2010,7,JM,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-jm.txt,Yes
2010,7,KE,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-ke.txt,Yes
2010,7,LK,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-lk.txt,Yes
2010,7,MY,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-my.txt,Yes
2010,7,NG,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-ng.txt,Yes
2010,7,NZ,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-nz.txt,Yes
2010,7,PH,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-ph.txt,Yes
2010,7,PK,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-pk.txt,Yes
2010,7,SG,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-sg.txt,Yes
2010,7,US,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-us.txt,Yes
2010,7,ZA,data\raw\now_sources_pt1.txt,data\raw\text_10-07\10-07-za.txt,Yes
2010,8,AU,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-au.txt,Yes
2010,8,BD,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-bd.txt,Yes
2010,8,CA,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-ca.txt,Yes
2010,8,GB,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-gb.txt,Yes
2010,8,GH,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-gh.txt,Yes
2010,8,HK,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-hk.txt,Yes
2010,8,IE,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-ie.txt,Yes
2010,8,IN,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-in.txt,Yes
2010,8,JM,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-jm.txt,Yes
2010,8,KE,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-ke.txt,Yes
2010,8,LK,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-lk.txt,Yes
2010,8,MY,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-my.txt,Yes
2010,8,NG,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-ng.txt,Yes
2010,8,NZ,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-nz.txt,Yes
2010,8,PH,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-ph.txt,Yes
2010,8,PK,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-pk.txt,Yes
2010,8,SG,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-sg.txt,Yes
2010,8,TZ,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-tz.txt,Yes
2010,8,US,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-us.txt,Yes
2010,8,ZA,data\raw\now_sources_pt1.txt,data\raw\text_10-08\10-08-za.txt,Yes
2010,9,AU,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-au.txt,Yes
2010,9,BD,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-bd.txt,Yes
2010,9,CA,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-ca.txt,Yes
2010,9,GB,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-gb.txt,Yes
2010,9,GH,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-gh.txt,Yes
2010,9,HK,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-hk.txt,Yes
2010,9,IE,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-ie.txt,Yes
2010,9,IN,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-in.txt,Yes
2010,9,JM,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-jm.txt,Yes
2010,9,KE,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-ke.txt,Yes
2010,9,LK,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-lk.txt,Yes
2010,9,MY,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-my.txt,Yes
2010,9,NG,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-ng.txt,Yes
2010,9,NZ,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-nz.txt,Yes
2010,9,PH,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-ph.txt,Yes
2010,9,PK,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-pk.txt,Yes
2010,9,SG,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-sg.txt,Yes
2010,9,US,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-us.txt,Yes
2010,9,ZA,data\raw\now_sources_pt1.txt,data\raw\text_10-09\10-09-za.txt,Yes
2010,10,AU,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-au.txt,Yes
2010,10,BD,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-bd.txt,Yes
2010,10,CA,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-ca.txt,Yes
2010,10,GB,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-gb.txt,Yes
2010,10,GH,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-gh.txt,Yes
2010,10,HK,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-hk.txt,Yes
2010,10,IE,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-ie.txt,Yes
2010,10,IN,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-in.txt,Yes
2010,10,JM,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-jm.txt,Yes
2010,10,KE,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-ke.txt,Yes
2010,10,LK,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-lk.txt,Yes
2010,10,MY,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-my.txt,Yes
2010,10,NG,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-ng.txt,Yes
2010,10,NZ,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-nz.txt,Yes
2010,10,PH,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-ph.txt,Yes
2010,10,PK,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-pk.txt,Yes
2010,10,SG,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-sg.txt,Yes
2010,10,TZ,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-tz.txt,Yes
2010,10,US,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-us.txt,Yes
2010,10,ZA,data\raw\now_sources_pt1.txt,data\raw\text_10-10\10-10-za.txt,Yes
2010,11,AU,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-au.txt,Yes
2010,11,BD,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-bd.txt,Yes
2010,11,CA,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-ca.txt,Yes
2010,11,GB,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-gb.txt,Yes
2010,11,GH,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-gh.txt,Yes
2010,11,HK,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-hk.txt,Yes
2010,11,IE,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-ie.txt,Yes
2010,11,IN,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-in.txt,Yes
2010,11,JM,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-jm.txt,Yes
2010,11,KE,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-ke.txt,Yes
2010,11,LK,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-lk.txt,Yes
2010,11,MY,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-my.txt,Yes
2010,11,NG,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-ng.txt,Yes
2010,11,NZ,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-nz.txt,Yes
2010,11,PH,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-ph.txt,Yes
2010,11,PK,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-pk.txt,Yes
2010,11,SG,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-sg.txt,Yes
2010,11,TZ,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-tz.txt,Yes
2010,11,US,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-us.txt,Yes
2010,11,ZA,data\raw\now_sources_pt1.txt,data\raw\text_10-11\10-11-za.txt,Yes
2010,12,AU,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-au.txt,Yes
2010,12,BD,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-bd.txt,Yes
2010,12,CA,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-ca.txt,Yes
2010,12,GB,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-gb.txt,Yes
2010,12,GH,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-gh.txt,Yes
2010,12,HK,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-hk.txt,Yes
2010,12,IE,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-ie.txt,Yes
2010,12,IN,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-in.txt,Yes
2010,12,JM,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-jm.txt,Yes
2010,12,KE,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-ke.txt,Yes
2010,12,LK,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-lk.txt,Yes
2010,12,MY,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-my.txt,Yes
2010,12,NG,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-ng.txt,Yes
2010,12,NZ,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-nz.txt,Yes
2010,12,PH,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-ph.txt,Yes
2010,12,PK,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-pk.txt,Yes
2010,12,SG,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-sg.txt,Yes
2010,12,TZ,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-tz.txt,Yes
2010,12,US,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-us.txt,Yes
2010,12,ZA,data\raw\now_sources_pt1.txt,data\raw\text_10-12\10-12-za.txt,Yes
2011,1,AU,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-au.txt,Yes
2011,1,BD,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-bd.txt,Yes
2011,1,CA,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-ca.txt,Yes
2011,1,GB,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-gb.txt,Yes
2011,1,GH,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-gh.txt,Yes
2011,1,HK,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-hk.txt,Yes
2011,1,IE,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-ie.txt,Yes
2011,1,IN,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-in.txt,Yes
2011,1,JM,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-jm.txt,Yes
2011,1,KE,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-ke.txt,Yes
2011,1,LK,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-lk.txt,Yes
2011,1,MY,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-my.txt,Yes
2011,1,NG,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-ng.txt,Yes
2011,1,NZ,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-nz.txt,Yes
2011,1,PH,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-ph.txt,Yes
2011,1,PK,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-pk.txt,Yes
2011,1,SG,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-sg.txt,Yes
2011,1,TZ,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-tz.txt,Yes
2011,1,US,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-us.txt,Yes
2011,1,ZA,data\raw\now_sources_pt1.txt,data\raw\text_11-01\11-01-za.txt,Yes
2011,2,AU,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-au.txt,Yes
2011,2,BD,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-bd.txt,Yes
2011,2,CA,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-ca.txt,Yes
2011,2,GB,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-gb.txt,Yes
2011,2,GH,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-gh.txt,Yes
2011,2,HK,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-hk.txt,Yes
2011,2,IE,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-ie.txt,Yes
2011,2,IN,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-in.txt,Yes
2011,2,JM,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-jm.txt,Yes
2011,2,KE,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-ke.txt,Yes
2011,2,LK,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-lk.txt,Yes
2011,2,MY,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-my.txt,Yes
2011,2,NG,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-ng.txt,Yes
2011,2,NZ,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-nz.txt,Yes
2011,2,PH,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-ph.txt,Yes
2011,2,PK,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-pk.txt,Yes
2011,2,SG,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-sg.txt,Yes
2011,2,TZ,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-tz.txt,Yes
2011,2,US,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-us.txt,Yes
2011,2,ZA,data\raw\now_sources_pt1.txt,data\raw\text_11-02\11-02-za.txt,Yes
2011,3,AU,data\raw\now_sources_pt1.txt,data\raw\text_11-03\11-03-au.txt,Yes
2011,3,BD,data\raw\now_sources_pt1.txt,data\raw\text_11-03\11-03-bd.txt,Yes
2011,3,CA,data\raw\now_sources_pt1.txt,data\raw\text_11-03\11-03-ca.txt,Yes
